instance,variant,node,start_kind,pool,cold_start_s,data_read_s,compute_s,data_write_s,read_mb,wrote_mb
3,scenario-02,step-4,warm,ondemand,0.000,0.0034,0.1124,0.0017,2.10,1.05
3,scenario-02,step-5,warm,ondemand,0.000,0.0017,0.0675,0.0018,1.05,1.05
3,scenario-02,step-6,warm,ondemand,0.000,0.0018,0.0888,0.0032,1.05,2.10
3,scenario-02,step-7,warm,ondemand,0.000,0.0032,0.1355,0.0031,2.10,2.10
3,scenario-02,step-8,warm,ondemand,0.000,0.0031,0.1157,0.0017,2.10,1.05
3,scenario-02,step-9,warm,ondemand,0.000,0.0017,0.0889,0.0030,1.05,2.10
3,scenario-02,step-10,warm,ondemand,0.000,0.0033,0.1345,0.0031,2.10,2.10
3,scenario-02,step-11,warm,ondemand,0.000,0.0032,0.1327,0.0031,2.10,2.10
3,scenario-02,step-12,warm,ondemand,0.000,0.0033,0.1180,0.0018,2.10,1.05
3,scenario-02,step-13,warm,ondemand,0.000,0.0020,0.0726,0.0017,1.05,1.05
3,scenario-02,step-14,warm,ondemand,0.000,0.0017,0.0658,0.0016,1.05,1.05
3,scenario-02,step-15,warm,ondemand,0.000,0.0018,0.0904,0.0031,1.05,2.10
4,scenario-01,step-0,warm,ondemand,0.000,0.0000,0.0947,0.0031,0.00,2.10
3,scenario-02,step-16,warm,ondemand,0.000,0.0037,0.1149,0.0017,2.10,1.05
3,scenario-02,step-17,warm,ondemand,0.000,0.0018,0.0891,0.0047,1.05,2.10
4,scenario-01,step-1,warm,ondemand,0.000,0.0033,0.1457,0.0032,2.10,2.10
3,scenario-02,step-18,warm,ondemand,0.000,0.0035,0.1383,0.0033,2.10,2.10
4,scenario-01,step-2,warm,ondemand,0.000,0.0033,0.1461,0.0031,2.10,2.10
3,scenario-02,step-19,warm,ondemand,0.000,0.0032,0.1127,0.0016,2.10,1.05
4,scenario-01,step-3,warm,ondemand,0.000,0.0032,0.1457,0.0031,2.10,2.10
3,scenario-02,step-20,warm,ondemand,0.000,0.0017,0.0903,0.0034,1.05,2.10
3,scenario-02,step-21,warm,ondemand,0.000,0.0032,0.1164,0.0025,2.10,1.05
4,scenario-01,step-4,warm,ondemand,0.000,0.0032,0.1520,0.0032,2.10,2.10
3,scenario-02,step-22,warm,ondemand,0.000,0.0018,0.0695,0.0016,1.05,1.05
3,scenario-02,step-23,warm,ondemand,0.000,0.0017,0.0684,0.0020,1.05,1.05
4,scenario-01,step-5,warm,ondemand,0.000,0.0032,0.1458,0.0032,2.10,2.10
3,scenario-02,step-24,warm,ondemand,0.000,0.0016,0.0687,0.0019,1.05,1.05
3,scenario-02,step-25,warm,ondemand,0.000,0.0018,0.0931,0.0044,1.05,2.10
4,scenario-01,step-6,warm,ondemand,0.000,0.0032,0.1449,0.0031,2.10,2.10
3,scenario-02,step-26,warm,ondemand,0.000,0.0032,0.1172,0.0018,2.10,1.05
4,scenario-01,step-7,warm,ondemand,0.000,0.0032,0.1479,0.0031,2.10,2.10
3,scenario-02,step-27,warm,ondemand,0.000,0.0018,0.1866,0.0126,1.05,6.29
4,scenario-01,step-8,warm,ondemand,0.000,0.0031,0.1470,0.0031,2.10,2.10
4,scenario-01,step-9,warm,ondemand,0.000,0.0032,0.1493,0.0031,2.10,2.10
4,scenario-01,step-10,warm,ondemand,0.000,0.0031,0.1621,0.0033,2.10,2.10
3,scenario-02,step-28,warm,ondemand,0.000,0.0101,0.4901,0.0092,6.29,6.29
4,scenario-01,step-11,warm,ondemand,0.000,0.0032,0.1598,0.0042,2.10,2.10
4,scenario-01,step-12,warm,ondemand,0.000,0.0033,0.1548,0.0032,2.10,2.10
4,scenario-01,step-13,warm,ondemand,0.000,0.0032,0.1475,0.0032,2.10,2.10
3,scenario-02,step-29,warm,ondemand,0.000,0.0091,0.4915,0.0086,6.29,6.29
4,scenario-01,step-14,warm,ondemand,0.000,0.0031,0.1490,0.0033,2.10,2.10
4,scenario-01,step-15,warm,ondemand,0.000,0.0033,0.1469,0.0030,2.10,2.10
4,scenario-01,step-16,warm,ondemand,0.000,0.0036,0.1485,0.0042,2.10,2.10
3,scenario-02,step-30,warm,ondemand,0.000,0.0088,0.4857,0.0095,6.29,6.29
4,scenario-01,step-17,warm,ondemand,0.000,0.0032,0.1462,0.0032,2.10,2.10
4,scenario-01,step-18,warm,ondemand,0.000,0.0034,0.1443,0.0032,2.10,2.10
4,scenario-01,step-19,warm,ondemand,0.000,0.0030,0.1461,0.0035,2.10,2.10
3,scenario-02,step-31,warm,ondemand,0.000,0.0090,0.4861,0.0091,6.29,6.29
5,scenario-01,step-0,cold,ondemand,1.304,0.0000,0.1013,0.0034,0.00,2.10
4,scenario-01,step-20,warm,ondemand,0.000,0.0034,0.1491,0.0032,2.10,2.10
5,scenario-01,step-1,warm,ondemand,0.000,0.0031,0.1528,0.0035,2.10,2.10
4,scenario-01,step-21,warm,ondemand,0.000,0.0032,0.1493,0.0035,2.10,2.10
5,scenario-01,step-2,warm,ondemand,0.000,0.0038,0.1513,0.0038,2.10,2.10
3,scenario-02,step-32,warm,ondemand,0.000,0.0092,0.4925,0.0099,6.29,6.29
4,scenario-01,step-22,warm,ondemand,0.000,0.0035,0.1525,0.0032,2.10,2.10
5,scenario-01,step-3,warm,ondemand,0.000,0.0033,0.1509,0.0031,2.10,2.10
